Uniprot ID,Symbol,Protein Intensity,Prot_Z_Score,read_count,fpkm,tpm,driver gene method_of_action
Q6P158,DHX57,1.24344,-0.85589,3208,6.56,23.83,
O95235,KIF20A,1.63174,-0.85601,5203,21.47,78.0,
P35268,RPL22,8.38287,-0.856559,23467,78.2,284.1,ambiguous
O75746,SLC25A12,2.45897,-0.856703,1437,4.54,16.49,
Q8WVY7,UBLCP1,3.24899,-0.858803,1304,7.96,28.92,
Q63ZY3,KANK2,1.76739,-0.861639,5980,12.78,46.43,
Q63ZY3,KANK2,1.76739,-0.861639,5980,12.78,46.43,
Q13418,ILK,1.93748,-0.862276,519,2.43,8.83,
P62495,ETF1,4.61702,-0.862642,11130,39.5,143.5,
P53680,AP2S1,4.48608,-0.863405,4783,45.83,166.5,
O15400,STX7,4.17083,-0.865327,1822,1.82,6.61,
Q8NCE2,MTMR14,0.842449,-0.869377,1890,5.13,18.64,
Q496F6,CD300E,2.23668,-0.869529,0,0.0,0.0,
P07948,LYN,2.28063,-0.870706,824,2.18,7.92,
Q9UGU0,TCF20,1.60925,-0.870806,5560,12.03,43.71,
O60281,ZNF292,2.85271,-0.872029,3847,4.79,17.4,
Q9UQ53,MGAT4B,1.78433,-0.873215,4859,14.44,52.46,
P98194,ATP2C1,1.62432,-0.873423,9956,19.05,69.21,
Q9Y5N5,N6AMT1,1.46127,-0.874024,1292,4.34,15.77,
O00139,KIF2A,2.86161,-0.874663,4118,14.09,51.19,
Q13464,ROCK1,1.7592,-0.87573,6444,9.51,34.55,
P42704,LRPPRC,7.07663,-0.87759,12018,20.11,73.06,
Q9NVI1,FANCI,2.38822,-0.87933,17412,36.61,133.01,
Q15643,TRIP11,2.20966,-0.879791,2981,4.69,17.04,Act
Q9HCD5,NCOA5,3.86696,-0.880288,3141,15.93,57.87,
Q07617,SPAG1,1.08115,-0.881454,1614,5.21,18.93,
Q8TF05,PPP4R1,1.83915,-0.882251,3404,6.84,24.85,
Q9Y639,NPTN,3.35018,-0.882373,3214,13.02,47.3,
Q9NQS7,INCENP,2.83243,-0.882897,5099,18.61,67.61,
Q7Z7L1,SLFN11,1.2842,-0.882953,3776,10.31,37.46,
O14653,GOSR2,1.33351,-0.883892,786,2.43,8.83,
Q9NRS6,SNX15,1.35708,-0.884162,104,0.35,1.27,
Q7Z434,MAVS,2.54442,-0.885228,7588,10.53,38.26,
Q8WWB7,GLMP,0.93531,-0.886817,2642,12.43,45.16,
P42771,CDKN2A,2.52288,-0.88813,795,3.0,10.9,LoF
Q9Y5B0,CTDP1,1.46423,-0.88822,1268,2.79,10.14,
P22413,ENPP1,1.56173,-0.888834,692,1.36,4.94,
Q01650,SLC7A5,4.07314,-0.889696,12012,41.34,150.19,
P14618,PKM,8.98158,-0.891897,45862,87.37,317.42,
Q6UXD5,SEZ6L2,1.18395,-0.89198,4121,16.37,59.47,
Q9BTU6,PI4K2A,2.79728,-0.893073,811,3.16,11.48,
Q969X6,UTP4,3.2499,-0.895343,5858,16.84,61.18,
Q9Y6E0,STK24,2.10874,-0.89542,2854,3.86,14.02,
Q9H6R0,DHX33,2.25429,-0.898542,6526,18.15,65.94,
Q13769,THOC5,2.22583,-0.900027,2650,5.49,19.95,
Q9BTM9,URM1,1.05209,-0.900489,3155,11.68,42.43,
O94925,GLS,4.96666,-0.900784,9992,16.6,60.31,
Q86SE5,RALYL,6.453,-0.901041,130,0.47,1.71,
Q6PIU2,NCEH1,3.7419,-0.901727,997,3.39,12.32,
Q8WWK9,CKAP2,1.61962,-0.902713,14127,50.73,184.3,
P17535,JUND,0.191694,-0.903643,1074,9.41,34.19,
Q92621,NUP205,2.92109,-0.903745,26660,57.14,207.59,
Q12765,SCRN1,2.71809,-0.904679,2256,6.09,22.13,
Q92544,TM9SF4,3.01629,-0.908964,5211,15.71,57.07,
P42892,ECE1,3.23295,-0.910534,4624,10.39,37.75,
Q14258,TRIM25,3.0828,-0.91164,5399,13.23,48.06,
Q9BXX2,ANKRD30B,4.3192,-0.912377,238,0.65,2.36,
Q14573,ITPR3,2.96223,-0.91259,7369,12.19,44.29,
Q3YEC7,RABL6,2.88112,-0.913191,14507,22.89,83.16,
Q4G148,GXYLT1,0.443541,-0.916182,5304,11.55,41.96,
Q9UIV1,CNOT7,0.793865,-0.920089,13878,20.71,75.24,
Q5JWF2,GNAS,4.50789,-0.920534,37735,46.26,168.06,Act
P02533,KRT14,1.25807,-0.920538,17,0.12,0.44,
P63010,AP2B1,5.06476,-0.921293,17026,36.64,133.11,
P46821,MAP1B,3.1555,-0.921484,5502,7.11,25.83,
P10619,CTSA,2.59995,-0.922643,4002,11.16,40.54,
O14647,CHD2,1.64638,-0.922732,8655,8.99,32.66,LoF
O95816,BAG2,4.31759,-0.924198,1045,2.57,9.34,
Q9UL03,INTS6,0.878442,-0.92544,5518,3.53,12.82,
P30533,LRPAP1,3.84051,-0.92558,4963,9.29,33.75,
P35580,MYH10,3.69696,-0.925749,6090,11.04,40.11,
Q9UEY8,ADD3,2.06599,-0.926325,6916,17.27,62.74,
O00469,PLOD2,2.6148,-0.926565,4202,8.97,32.59,
P07205,PGK2,2.09695,-0.928579,3,0.04,0.15,
Q13423,NNT,4.47741,-0.929524,4417,8.75,31.79,
Q2NL82,TSR1,2.65356,-0.932416,8437,24.85,90.28,
O43815,STRN,3.25543,-0.932997,3286,6.43,23.36,ambiguous
O94856,NFASC,1.36604,-0.933057,2356,1.81,6.58,
O94856,NFASC,1.36604,-0.933057,2356,1.81,6.58,
P42345,MTOR,0.62097,-0.933329,10190,13.73,49.88,Act
P42345,MTOR,0.62097,-0.933329,10190,13.73,49.88,Act
P11166,SLC2A1,3.88873,-0.936048,4489,14.88,54.06,
Q10570,CPSF1,3.67571,-0.936487,6295,16.93,61.51,
Q92598,HSPH1,4.55963,-0.937704,8738,17.01,61.8,
P52907,CAPZA1,5.98495,-0.937878,14508,57.36,208.39,
P50552,VASP,3.52604,-0.938032,1254,5.69,20.67,
Q9Y5U9,IER3IP1,1.73768,-0.938323,3035,14.06,51.08,
O95415,BRI3,0.542091,-0.940341,1674,5.32,19.33,
Q5JTD0,TJAP1,0.526325,-0.941463,2117,5.13,18.64,
Q92900,UPF1,4.56577,-0.941577,5889,11.18,40.62,
Q2NKX8,ERCC6L,1.17966,-0.942384,1984,7.42,26.96,
Q8IWC1,MAP7D3,1.53077,-0.944035,39,0.09,0.33,
Q53GS9,USP39,4.59964,-0.945926,4140,17.11,62.16,
Q9UJY1,HSPB8,2.54355,-0.946551,315,1.8,6.54,
P06703,S100A6,6.2265,-0.947146,1361,22.89,83.16,
Q69YH5,CDCA2,0.204252,-0.948118,4118,17.21,62.52,
Q96LT9,RNPC3,0.333096,-0.948471,1717,4.08,14.82,
Q8N3U4,STAG2,1.6594,-0.948589,13863,27.65,100.45,LoF
Q6PK04,CCDC137,1.68953,-0.948974,2187,12.93,46.97,
Q92623,TTC9,0.883697,-0.949331,522,1.63,5.92,
Q96BN8,OTULIN,1.52369,-0.949743,2789,5.29,19.22,
O95613,PCNT,3.39136,-0.950776,9372,13.12,47.67,
Q12873,CHD3,1.71132,-0.951046,12446,20.83,75.68,
P08247,SYP,0.682265,-0.952179,3631,11.37,41.31,
Q6NUM9,RETSAT,1.83127,-0.956518,2327,9.49,34.48,
Q9Y696,CLIC4,3.71069,-0.957133,11063,40.19,146.01,
Q5F1R6,DNAJC21,1.11162,-0.957286,5286,9.45,34.33,
P36406,TRIM23,0.635266,-0.957782,1951,6.63,24.09,
Q8NBJ5,COLGALT1,4.52271,-0.958889,6870,22.89,83.16,
Q96HR9,REEP6,2.24194,-0.960537,98,0.65,2.36,
Q9BWH6,RPAP1,2.24404,-0.962773,3084,7.15,25.98,
O14974,PPP1R12A,4.1456,-0.96413,5469,7.15,25.98,
Q03111,MLLT1,1.99699,-0.964543,3385,11.66,42.36,Act
P56937,HSD17B7,0.975852,-0.964773,2139,8.47,30.77,
Q9H330,TMEM245,1.56579,-0.965432,6917,11.91,43.27,
Q147X3,NAA30,1.04732,-0.968694,2617,5.58,20.27,
O95059,RPP14,0.107906,-0.972912,2229,4.35,15.8,
Q99614,TTC1,4.12535,-0.973226,1818,15.32,55.66,
Q92930,RAB8B,3.39855,-0.975932,1134,3.56,12.93,
Q14204,DYNC1H1,4.50063,-0.976251,34147,35.23,127.99,
P37198,NUP62,4.11592,-0.977088,9186,24.92,90.53,
P29466,CASP1,1.82754,-0.977332,1,0.0,0.0,
Q9UHD1,CHORDC1,3.02372,-0.98142,3808,5.84,21.22,
Q6I9Y2,THOC7,1.9195,-0.981504,1375,12.59,45.74,
Q9NVA4,TMEM184C,1.28893,-0.981856,3736,12.95,47.05,
P30519,HMOX2,4.12915,-0.983618,1544,6.65,24.16,
Q8NB16,MLKL,1.51124,-0.984384,118,0.34,1.24,
Q1L5Z9,LONRF2,1.16689,-0.98731,6501,7.62,27.68,
P49257,LMAN1,5.97497,-0.98846,8639,20.85,75.75,
P11387,TOP1,5.42146,-0.988726,11034,48.2,175.11,LoF
P04156,PRNP,2.92617,-0.991164,3395,19.44,70.63,
Q9NWQ8,PAG1,1.54019,-0.992664,2689,3.98,14.46,
P84095,RHOG,2.68537,-0.995531,921,8.44,30.66,
Q92785,DPF2,2.58639,-0.995801,3910,8.28,30.08,
P19525,EIF2AK2,3.19713,-0.996373,6355,9.65,35.06,
Q9UQR1,ZNF148,2.21394,-0.997426,4127,6.37,23.14,Act
Q9C0J8,WDR33,3.33956,-0.997588,3311,3.71,13.48,
Q96CW1,AP2M1,3.24852,-0.998941,16677,57.26,208.03,
Q9NVH1,DNAJC11,4.79535,-0.998953,4756,15.28,55.51,
Q86YP4,GATAD2A,3.08846,-1.00394,6606,14.78,53.7,
Q04446,GBE1,2.51256,-1.00612,2647,8.36,30.37,
Q587I9,SFT2D3,0.271456,-1.00638,0,0.0,0.0,
P08311,CTSG,1.48558,-1.00646,0,0.0,0.0,
P61225,RAP2B,2.52805,-1.0093,748,2.49,9.05,
Q9NUP9,LIN7C,4.52988,-1.0102,3114,10.85,39.42,
Q9NZ52,GGA3,0.701525,-1.01067,2829,6.96,25.29,
P08670,VIM,5.73477,-1.01367,441,1.45,5.27,
P16070,CD44,4.01652,-1.01369,6552,10.64,38.66,
Q8IUF8,RIOX2,1.32217,-1.01609,2923,6.94,25.21,
Q6KC79,NIPBL,2.53314,-1.01697,7228,9.42,34.22,LoF
Q86YR5,GPSM1,1.72276,-1.01768,992,3.27,11.88,
Q9Y3E5,PTRH2,3.07268,-1.02276,1565,5.39,19.58,
P14859,POU2F1,1.25207,-1.02379,3975,4.12,14.97,
Q96GM5,SMARCD1,1.85604,-1.02396,5796,18.43,66.96,ambiguous
Q5QJ38,TCHHL1,1.41251,-1.02525,0,0.0,0.0,
Q9NQ88,TIGAR,2.60008,-1.02595,546,2.95,10.72,
Q9Y6K5,OAS3,1.52142,-1.03037,2011,3.98,14.46,
Q96PU4,UHRF2,1.35377,-1.03135,4140,6.82,24.78,
C9JLW8,MCRIP1,2.21426,-1.03153,315,1.38,5.01,
Q96CX2,KCTD12,1.701,-1.03343,591,1.55,5.63,
Q8NF37,LPCAT1,3.0216,-1.03345,1916,4.82,17.51,
P13726,F3,1.93739,-1.03358,1638,9.3,33.79,
O14745,SLC9A3R1,3.62391,-1.03542,787,5.55,20.16,
P49757,NUMB,2.50907,-1.03729,4791,7.27,26.41,
Q8TF01,PNISR,1.93336,-1.03864,11078,16.64,60.45,
Q9BPX5,ARPC5L,4.69264,-1.03868,2935,13.28,48.25,
Q7RTP6,MICAL3,0.877065,-1.04192,2429,1.77,6.43,
P05091,ALDH2,3.42639,-1.04203,346,0.58,2.11,
P08195,SLC3A2,6.73698,-1.04244,9435,29.75,108.08,
Q5UIP0,RIF1,3.19892,-1.04541,6284,5.65,20.53,
O95801,TTC4,2.28315,-1.04696,292,1.35,4.9,
Q6P1L5,FAM117B,2.87678,-1.04867,2214,6.04,21.94,
Q92791,P3H4,1.38189,-1.05066,3736,16.31,59.25,
Q9Y4P3,TBL2,3.10468,-1.05095,2416,7.79,28.3,
Q9H6D7,HAUS4,0.624235,-1.05213,2789,17.94,65.18,
P49419,ALDH7A1,3.59512,-1.05221,3281,7.75,28.16,
O14686,KMT2D,0.826789,-1.05331,18120,14.45,52.5,ambiguous
O14686,KMT2D,0.826789,-1.05331,18120,14.45,52.5,ambiguous
O14686,KMT2D,0.826789,-1.05331,18120,14.45,52.5,ambiguous
O14686,KMT2D,0.826789,-1.05331,18120,14.45,52.5,ambiguous
P61160,ACTR2,3.19197,-1.05715,25600,96.16,349.35,
Q86VW0,SESTD1,0.891544,-1.05823,3370,4.85,17.62,
Q8IWT0,ZBTB8OS,0.260447,-1.05826,1770,8.19,29.75,
O00291,HIP1,2.24667,-1.05848,5938,10.83,39.35,Act
P36871,PGM1,3.30179,-1.05919,918,3.67,13.33,
Q9ULV4,CORO1C,4.32022,-1.06159,6348,15.87,57.66,
Q9Y6M1,IGF2BP2,4.12911,-1.063,649,2.24,8.14,
P21127,CDK11B,0.692679,-1.06406,2808,12.03,43.71,
Q9NR12,PDLIM7,2.9645,-1.06426,1614,5.98,21.73,
Q9NQS1,AVEN,1.75041,-1.06432,412,3.72,13.51,
Q03519,TAP2,2.42586,-1.06556,728,1.86,6.76,
Q8WVV9,HNRNPLL,2.06235,-1.06925,2275,6.27,22.78,
O60678,PRMT3,2.81965,-1.07036,2450,7.32,26.59,
Q9Y6K0,CEPT1,3.19641,-1.07106,2982,5.79,21.04,
Q8WZ42,TTN,3.35438,-1.07239,283,0.04,0.15,
Q8WZ42,TTN,3.35438,-1.07239,283,0.04,0.15,
Q8WZ42,TTN,3.35438,-1.07239,283,0.04,0.15,
Q8WZ42,TTN,3.35438,-1.07239,283,0.04,0.15,
Q8WZ42,TTN,3.35438,-1.07239,283,0.04,0.15,
Q8WZ42,TTN,3.35438,-1.07239,283,0.04,0.15,
O75044,SRGAP2,1.57922,-1.07322,3904,4.07,14.79,
Q5VZ89,DENND4C,1.33902,-1.07356,5759,10.75,39.05,
Q5VZ89,DENND4C,1.33902,-1.07356,5759,10.75,39.05,
Q86V48,LUZP1,2.25491,-1.07632,3322,5.62,20.42,
Q92783,STAM,1.98188,-1.07823,1945,9.78,35.53,
P35712,SOX6,3.03896,-1.07834,89,0.07,0.25,
P22309,UGT1A1,0.75292,-1.08043,668,2.44,8.86,
P35240,NF2,1.38388,-1.08297,5119,11.66,42.36,LoF
O00411,POLRMT,1.55079,-1.0839,3268,10.41,37.82,
P53634,CTSC,4.27789,-1.0851,2249,3.22,11.7,
P11274,BCR,1.29427,-1.08535,3563,4.7,17.08,Act
Q9NWT6,HIF1AN,1.62263,-1.08555,7107,8.32,30.23,
O15357,INPPL1,1.40173,-1.08561,9026,22.61,82.14,
O15357,INPPL1,1.40173,-1.08561,9026,22.61,82.14,
Q16643,DBN1,3.94033,-1.0884,2731,8.71,31.64,
P27487,DPP4,1.95679,-1.09032,857,2.79,10.14,
Q15293,RCN1,4.88103,-1.09156,5795,13.1,47.59,
Q9UK59,DBR1,1.70033,-1.09224,2481,12.82,46.58,
Q9UH03,SEPTIN3,1.16126,-1.09281,1338,4.03,14.64,
Q68DL7,C18orf63,1.92556,-1.09289,0,0.0,0.0,
Q6ZMK1,CYHR1,0.523049,-1.09344,5875,9.8,35.6,
Q8IWA0,WDR75,2.13891,-1.09598,5633,18.16,65.98,
O95470,SGPL1,1.30131,-1.09795,4325,9.43,34.26,
Q14112,NID2,0.828935,-1.09911,96,0.25,0.91,
Q96FF7,MISP3,0.810516,-1.09912,499,3.46,12.57,
O94875,SORBS2,0.927484,-1.09965,1057,1.03,3.74,
Q96D15,RCN3,1.91712,-1.09999,66,0.51,1.85,
Q5J8M3,EMC4,2.24327,-1.10033,3878,14.2,51.59,
Q9H5N1,RABEP2,1.5304,-1.10064,1052,3.76,13.66,
Q8N3D4,EHBP1L1,1.50755,-1.10364,2504,6.1,22.16,
O43795,MYO1B,2.76174,-1.10412,2113,3.62,13.15,
P08579,SNRPB2,4.87994,-1.10424,2349,14.71,53.44,
Q16513,PKN2,1.97363,-1.10458,7844,18.57,67.47,
Q4KMP7,TBC1D10B,0.377087,-1.10465,4618,11.26,40.91,
Q9Y6I3,EPN1,2.27442,-1.10609,4598,4.26,15.48,
Q96C19,EFHD2,3.24813,-1.10845,1164,7.51,27.28,
Q9ULL5,PRR12,-0.0366834,-1.10969,2748,6.33,23.0,
O15047,SETD1A,0.833639,-1.11189,2627,6.21,22.56,
O60613,SELENOF,2.89323,-1.1148,10613,82.41,299.4,
Q08629,SPOCK1,0.358203,-1.11673,2670,7.06,25.65,
Q14699,RFTN1,1.82076,-1.11999,285,0.97,3.52,
Q9UK80,USP21,3.62745,-1.12079,3877,16.82,61.11,
Q8N6T7,SIRT6,0.0402485,-1.12083,891,5.22,18.96,
Q9H147,DNTTIP1,0.914919,-1.12111,1074,9.31,33.82,
Q9P000,COMMD9,1.78102,-1.12208,1988,4.92,17.87,
P48200,IREB2,1.67205,-1.12219,10534,15.92,57.84,
Q9NUA8,ZBTB40,0.47453,-1.12518,3553,6.45,23.43,
P29083,GTF2E1,2.76089,-1.128,1575,7.63,27.72,
P09543,CNP,4.09181,-1.12824,3130,6.88,25.0,
P00846,MT-ATP6,1.72643,-1.13808,234795,5629.96,20453.7,
Q8N441,FGFRL1,2.60776,-1.13838,1426,5.62,20.42,
Q9BRU9,UTP23,0.69219,-1.15228,2516,7.82,28.41,
O95994,AGR2,3.97474,-1.15295,929,5.33,19.36,
Q6ZS30,NBEAL1,2.03375,-1.15634,1351,1.35,4.9,
P00533,EGFR,2.79273,-1.15691,2822,3.56,12.93,Act
Q658P3,STEAP3,1.87583,-1.16004,1226,4.39,15.95,
Q96RK0,CIC,1.00536,-1.16021,3209,5.52,20.05,ambiguous
Q9BZF9,UACA,1.14782,-1.16112,3716,5.5,19.98,
Q6UB35,MTHFD1L,3.99993,-1.16156,2089,6.79,24.67,
O43399,TPD52L2,5.22367,-1.1617,6302,21.92,79.64,
Q96HE7,ERO1A,3.69291,-1.16291,4845,10.48,38.07,
Q9ULH7,MRTFB,2.26481,-1.16375,5404,5.32,19.33,
P01111,NRAS,2.98977,-1.16406,5884,21.6,78.47,Act
P07858,CTSB,3.97011,-1.16803,4248,9.34,33.93,
Q9UKE5,TNIK,1.2207,-1.16824,1004,1.92,6.98,
Q8IZ21,PHACTR4,0.583464,-1.16947,5555,12.66,45.99,
Q9P0M6,MACROH2A2,3.74982,-1.16973,839,6.92,25.14,
Q9UPN3,MACF1,3.48653,-1.1729,7237,2.74,9.95,
Q9UM00,TMCO1,2.67614,-1.17362,8468,24.76,89.95,
Q9Y240,CLEC11A,2.1324,-1.17444,37,0.41,1.49,
Q9UH65,SWAP70,2.28336,-1.17538,1757,3.99,14.5,
Q92692,NECTIN2,3.41989,-1.17778,1280,5.58,20.27,
Q9UKM9,RALY,6.73365,-1.18055,7135,15.51,56.35,
Q70UQ0,IKBIP,2.72936,-1.18173,756,2.97,10.79,
P63146,UBE2B,1.9458,-1.18203,3574,17.73,64.41,
Q14956,GPNMB,2.63524,-1.18205,264,0.72,2.62,
P19256,CD58,1.65751,-1.18292,332,3.04,11.04,LoF
P18827,SDC1,2.39056,-1.18352,2705,12.29,44.65,
Q96FS4,SIPA1,3.61628,-1.18381,771,2.68,9.74,
Q13427,PPIG,3.06105,-1.18429,4094,9.07,32.95,
Q16637,SMN1,2.29955,-1.18523,762,4.02,14.6,
Q16637,SMN2,2.29955,-1.18523,4,0.02,0.07,
Q9Y6M7,SLC4A7,1.74169,-1.18586,2091,3.55,12.9,
Q9GZR7,DDX24,3.21791,-1.1879,11093,20.97,76.18,
Q9NZI8,IGF2BP1,2.70832,-1.18957,251,0.45,1.63,
P35754,GLRX,2.07293,-1.19089,627,1.57,5.7,
P18031,PTPN1,3.22338,-1.19183,4134,16.7,60.67,
P35613,BSG,6.89946,-1.19379,22631,97.35,353.67,
Q99661,KIF2C,2.29257,-1.19685,6197,27.75,100.82,
Q8WUD1,RAB2B,0.269134,-1.19736,1522,6.88,25.0,
Q9HC35,EML4,2.50709,-1.19743,3706,7.24,26.3,ambiguous
Q9H3M7,TXNIP,1.4227,-1.1979,28955,130.43,473.85,
Q10471,GALNT2,3.82174,-1.19809,2256,4.76,17.29,
Q9UKA9,PTBP2,5.81818,-1.19839,2308,2.91,10.57,
P13807,GYS1,1.55884,-1.19944,5063,19.47,70.73,
O60318,MCM3AP,0.729426,-1.19996,6127,10.69,38.84,ambiguous
P13987,CD59,2.43648,-1.20094,3175,10.49,38.11,
P43246,MSH2,3.33143,-1.20121,5276,18.93,68.77,LoF
Q9NVJ2,ARL8B,3.3568,-1.20193,4352,19.87,72.19,
Q99574,SERPINI1,-0.141674,-1.20195,541,3.65,13.26,
Q16512,PKN1,1.71037,-1.20647,5573,19.76,71.79,
Q8NE71,ABCF1,3.5995,-1.20675,4046,14.61,53.08,
Q8IX03,WWC1,1.98231,-1.20826,9540,15.46,56.17,
Q9H1I8,ASCC2,1.8855,-1.21307,2994,9.03,32.81,
P17900,GM2A,2.69452,-1.21501,566,2.06,7.48,
P29692,EEF1D,7.48912,-1.21743,5388,9.37,34.04,
Q9Y4F1,FARP1,1.1407,-1.21848,2589,1.3,4.72,
Q9UL40,ZNF346,0.823152,-1.21868,1295,4.51,16.38,
O60739,EIF1B,-0.0368957,-1.21968,1791,15.3,55.59,
Q9UHQ4,BCAP29,0.524524,-1.22136,6249,12.13,44.07,
Q9UBD5,ORC3,0.543999,-1.22285,2383,10.55,38.33,
Q9H6K4,OPA3,1.93302,-1.22742,2352,3.84,13.95,
P11216,PYGB,3.15025,-1.22841,2689,9.81,35.64,
Q8N131,TMEM123,3.78206,-1.22882,9001,31.63,114.91,
Q9Y295,DRG1,2.23125,-1.23223,3795,29.33,106.56,
Q8NI27,THOC2,2.63819,-1.23315,11467,18.22,66.19,
Q12860,CNTN1,2.38826,-1.23389,342,0.75,2.72,
O94779,CNTN5,2.4988,-1.23423,1,0.0,0.0,
P40818,USP8,2.08617,-1.23957,3370,2.67,9.7,ambiguous
Q9NZM3,ITSN2,1.51606,-1.24483,3345,4.54,16.49,
Q9NVP1,DDX18,3.75893,-1.24554,5200,10.82,39.31,
Q9BPU6,DPYSL5,2.16255,-1.24608,972,2.24,8.14,
O15231,ZNF185,2.13072,-1.2465,511,1.73,6.29,
Q15631,TSN,3.77484,-1.25068,3772,13.98,50.79,
P52758,RIDA,2.52137,-1.25424,595,6.2,22.52,
Q86WR7,PROSER2,1.01739,-1.25661,305,1.36,4.94,
Q9UBS4,DNAJB11,4.40564,-1.25667,6743,18.48,67.14,
P10153,RNASE2,0.803186,-1.25786,0,0.0,0.0,
P37235,HPCAL1,2.09058,-1.26036,1426,3.73,13.55,
Q9BVC4,MLST8,-0.404696,-1.26318,4152,15.68,56.97,
Q8N357,SLC35F6,2.28539,-1.26346,2296,9.61,34.91,
O15525,MAFG,0.0160044,-1.26377,3399,10.63,38.62,
Q14C86,GAPVD1,2.97575,-1.26384,5900,7.07,25.69,
Q9BRD0,BUD13,2.08353,-1.26703,1703,12.66,45.99,
Q13562,NEUROD1,-0.321058,-1.27014,5,0.02,0.07,
P00918,CA2,1.85662,-1.27077,40,0.31,1.13,
P50607,TUB,2.86412,-1.27374,2798,6.8,24.7,
Q92575,UBXN4,3.51287,-1.27728,8346,26.66,96.86,
Q9H000,MKRN2,1.69532,-1.27792,1735,9.95,36.15,
Q9BQE9,BCL7B,0.132335,-1.27804,3126,14.41,52.35,
Q9NQV6,PRDM10,1.55519,-1.27821,2441,6.02,21.87,
O15533,TAPBP,3.68274,-1.28865,3680,11.89,43.2,
Q96GD4,AURKB,1.22182,-1.28963,5476,39.9,144.96,
P61006,RAB8A,4.58381,-1.29087,3050,9.59,34.84,
Q8WWI1,LMO7,2.644,-1.29091,2503,2.84,10.32,
Q9C0H9,SRCIN1,0.115267,-1.29171,1038,1.45,5.27,
P10301,RRAS,2.41476,-1.2934,181,2.55,9.26,
O14548,COX7A2L,2.19431,-1.29723,2185,6.37,23.14,
P07910,HNRNPC,9.8819,-1.29803,57330,128.08,465.32,
P30825,SLC7A1,2.43423,-1.30246,13018,27.64,100.42,
P11413,G6PD,3.5809,-1.30487,1592,7.01,25.47,
Q9Y371,SH3GLB1,2.58547,-1.30489,5848,13.88,50.43,
Q99575,POP1,2.89852,-1.3063,1835,6.18,22.45,
Q8N6N7,ACBD7,-0.58454,-1.3129,1108,12.08,43.89,
Q9C0I1,MTMR12,1.05609,-1.31356,3909,11.51,41.82,
Q14669,TRIP12,2.21862,-1.31365,12463,16.16,58.71,
P14209,CD99,3.27227,-1.31529,771,3.83,13.91,
P67936,TPM4,5.22709,-1.31555,12078,26.6,96.64,fusion
P62253,UBE2G1,-0.161023,-1.3167,6303,22.68,82.4,
Q8N766,EMC1,2.91683,-1.32084,5099,7.82,28.41,
O14776,TCERG1,4.85295,-1.32383,8899,16.68,60.6,
Q9UBK9,UXT,0.896801,-1.32473,1529,20.09,72.99,
Q12802,AKAP13,1.25391,-1.32821,3693,2.97,10.79,
P42785,PRCP,2.81784,-1.32935,1740,2.22,8.07,
Q8IVT2,MISP,2.50511,-1.33021,388,2.14,7.77,
O00505,KPNA3,3.12035,-1.33124,4193,15.3,55.59,
O95678,KRT75,2.18084,-1.33128,0,0.0,0.0,
Q9BVS5,TRMT61B,-0.675066,-1.33235,1531,12.16,44.18,
Q92560,BAP1,-0.472992,-1.33522,5238,16.92,61.47,LoF
Q9NTK5,OLA1,4.40107,-1.33815,3784,10.13,36.8,
Q8NBK3,SUMF1,1.11819,-1.34267,1147,2.69,9.77,
Q8WUP2,FBLIM1,1.02572,-1.34298,1198,4.15,15.08,
Q9P0M2,AKAP7,-1.22735,-1.34368,73,0.27,0.98,
O00161,SNAP23,2.8661,-1.34618,2028,5.61,20.38,
Q3ZCQ8,TIMM50,4.44549,-1.34813,3897,9.21,33.46,
O75794,CDC123,1.04939,-1.34958,5269,35.79,130.03,
Q9Y4W2,LAS1L,2.35737,-1.35252,4497,13.14,47.74,
P11047,LAMC1,2.44977,-1.35273,20395,39.62,143.94,
Q9NXW2,DNAJB12,1.59087,-1.35662,2214,6.4,23.25,
P80723,BASP1,2.60631,-1.35708,378,2.78,10.1,
Q9H5V8,CDCP1,2.00311,-1.3584,937,2.35,8.54,
Q9H5V8,CDCP1,2.00311,-1.3584,937,2.35,8.54,
Q8N567,ZCCHC9,0.84058,-1.3621,1342,4.27,15.51,
Q9HAS0,C17orf75,0.12704,-1.36261,3146,8.95,32.52,
Q9P2J5,LARS1,3.22323,-1.36337,12035,24.21,87.96,
Q8TCA0,LRRC20,1.36251,-1.36734,1107,4.99,18.13,
P26639,TARS1,4.51523,-1.37893,11852,33.85,122.98,
Q96ST2,IWS1,3.22528,-1.38302,2713,11.1,40.33,
Q8TB37,NUBPL,0.796871,-1.38849,1575,3.39,12.32,
P14735,IDE,2.16705,-1.38874,3847,8.26,30.01,
Q9Y6N5,SQOR,2.31816,-1.39064,98,0.52,1.89,
Q5T2R2,PDSS1,-1.04199,-1.39812,1716,14.33,52.06,
Q9Y5A7,NUB1,0.936343,-1.40082,5404,16.31,59.25,
P14373,TRIM27,1.10456,-1.40398,7125,14.57,52.93,Act
Q9GZP9,DERL2,-0.0276571,-1.40964,3318,8.48,30.81,
P61769,B2M,2.02312,-1.41859,15175,66.47,241.49,LoF
Q56VL3,OCIAD2,2.09856,-1.41885,1155,7.6,27.61,
P41212,ETV6,1.53972,-1.41954,1216,2.81,10.21,ambiguous
Q9UBF2,COPG2,2.2725,-1.41986,2242,8.85,32.15,
Q02952,AKAP12,2.24047,-1.42176,1266,2.37,8.61,
