dataset_id,id,model_id,gene_id,read_count,fpkm,tpm,data_source,dataset_name,model_name,symbol
15,97813392,SIDM00499,SIDG09657,4118,4.88,17.73,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,FZD3
15,97813393,SIDM00499,SIDG09658,1187,2.63,9.55,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,FZD4
15,97813394,SIDM00499,SIDG09659,5875,14.3,51.95,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,FZD5
15,97813395,SIDM00499,SIDG09660,4931,19.81,71.97,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,FZD6
15,97813396,SIDM00499,SIDG09661,137,0.58,2.11,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,FZD7
15,97813397,SIDM00499,SIDG09662,1024,4.15,15.08,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,FZD8
15,97813398,SIDM00499,SIDG09663,138,0.96,3.49,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,FZD9
15,97813399,SIDM00499,SIDG09664,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,FZD10
15,97813400,SIDM00499,SIDG09665,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,FZD10-AS1
15,97813401,SIDM00499,SIDG09666,2611,7.35,26.7,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,FZR1
15,97813402,SIDM00499,SIDG09667,3083,5.45,19.8,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,G2E3
15,97813404,SIDM00499,SIDG09669,19065,25.09,91.15,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,G3BP1
15,97813405,SIDM00499,SIDG09670,19126,43.48,157.96,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,G3BP2
15,97813408,SIDM00499,SIDG09673,6531,23.43,85.12,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,G6PC3
15,97813409,SIDM00499,SIDG09674,1592,7.01,25.47,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,G6PD
15,97813410,SIDM00499,SIDG09678,7432,23.54,85.52,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAA
15,97813411,SIDM00499,SIDG09679,785,1.27,4.61,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAB1
15,97813412,SIDM00499,SIDG09680,1627,3.92,14.24,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAB2
15,97813413,SIDM00499,SIDG09681,10,0.03,0.11,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAB3
15,97813415,SIDM00499,SIDG09683,5570,40.14,145.83,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GABARAP
15,97813416,SIDM00499,SIDG09684,588,2.35,8.54,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GABARAPL1
15,97813417,SIDM00499,SIDG09685,5929,31.91,115.93,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GABARAPL2
15,97813419,SIDM00499,SIDG09687,177,0.34,1.24,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GABBR1
15,97813420,SIDM00499,SIDG09688,34,0.09,0.33,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GABBR2
15,97813421,SIDM00499,SIDG09689,6003,18.06,65.61,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GABPA
15,97813423,SIDM00499,SIDG09691,3272,4.56,16.57,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GABPB1
15,97813424,SIDM00499,SIDG09692,4772,4.54,16.49,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GABPB1-AS1
15,97813425,SIDM00499,SIDG09694,6397,11.37,41.31,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GABPB2
15,97813427,SIDM00499,SIDG09696,172,0.24,0.87,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GABRA2
15,97813428,SIDM00499,SIDG09697,378,1.47,5.34,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GABRA3
15,97813429,SIDM00499,SIDG09698,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GABRA4
15,97813430,SIDM00499,SIDG09699,7,0.03,0.11,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GABRA5
15,97813433,SIDM00499,SIDG09702,1421,2.32,8.43,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GABRB2
15,97813434,SIDM00499,SIDG09703,4992,6.4,23.25,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GABRB3
15,97813436,SIDM00499,SIDG09705,2652,4.51,16.38,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GABRE
15,97813438,SIDM00499,SIDG09707,16,0.06,0.22,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GABRG2
15,97813439,SIDM00499,SIDG09708,1,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GABRG3
15,97813441,SIDM00499,SIDG09710,6,0.02,0.07,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GABRP
15,97813442,SIDM00499,SIDG09711,937,2.48,9.01,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GABRQ
15,97813444,SIDM00499,SIDG09713,9,0.07,0.25,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GABRR2
15,97813449,SIDM00499,SIDG09718,178,0.35,1.27,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAD1
15,97813450,SIDM00499,SIDG09719,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAD2
15,97813451,SIDM00499,SIDG09721,535,4.22,15.33,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GADD45A
15,97813452,SIDM00499,SIDG09723,416,3.18,11.55,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GADD45B
15,97813453,SIDM00499,SIDG09724,325,4.01,14.57,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GADD45G
15,97813454,SIDM00499,SIDG09725,1162,10.65,38.69,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GADD45GIP1
15,97813456,SIDM00499,SIDG09727,1,0.01,0.04,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAGE1
15,97813457,SIDM00499,SIDG09728,7,0.22,0.8,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAGE2A
15,97813469,SIDM00499,SIDG09750,5203,5.61,20.38,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAK
15,97813470,SIDM00499,SIDG09751,451,5.66,20.56,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAL
15,97813471,SIDM00499,SIDG09752,246,1.33,4.83,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAL3ST1
15,97813474,SIDM00499,SIDG09755,125,0.6,2.18,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAL3ST4
15,97813475,SIDM00499,SIDG09756,808,1.93,7.01,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALC
15,97813476,SIDM00499,SIDG09757,2151,8.83,32.08,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALE
15,97813477,SIDM00499,SIDG09758,602,3.4,12.35,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALK1
15,97813478,SIDM00499,SIDG09759,2520,5.46,19.84,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALK2
15,97813479,SIDM00499,SIDG09760,531,3.11,11.3,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALM
15,97813480,SIDM00499,SIDG09761,268,0.52,1.89,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALNS
15,97813481,SIDM00499,SIDG09762,6289,20.03,72.77,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALNT1
15,97813482,SIDM00499,SIDG09763,2256,4.76,17.29,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALNT2
15,97813483,SIDM00499,SIDG09764,1328,4.63,16.82,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALNT3
15,97813484,SIDM00499,SIDG09765,36,0.11,0.4,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALNT4
15,97813485,SIDM00499,SIDG09766,20,0.05,0.18,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALNT5
15,97813486,SIDM00499,SIDG09767,26,0.06,0.22,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALNT6
15,97813487,SIDM00499,SIDG09768,30975,73.68,267.68,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALNT7
15,97813488,SIDM00499,SIDG09769,332,0.59,2.14,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALNT8
15,97813489,SIDM00499,SIDG09770,1,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALNT9
15,97813490,SIDM00499,SIDG09771,4215,6.56,23.83,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALNT10
15,97813491,SIDM00499,SIDG09772,6097,12.0,43.6,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALNT11
15,97813492,SIDM00499,SIDG09773,236,1.23,4.47,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALNT12
15,97813493,SIDM00499,SIDG09774,1,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALNT13
15,97813494,SIDM00499,SIDG09775,3,0.01,0.04,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALNT14
15,97813495,SIDM00499,SIDG09776,16,0.05,0.18,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALNT15
15,97813496,SIDM00499,SIDG09777,170,0.26,0.94,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALNT16
15,97813497,SIDM00499,SIDG09778,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALNT17
15,97813498,SIDM00499,SIDG09779,626,2.82,10.25,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALNT18
15,97813500,SIDM00499,SIDG09781,89,0.16,0.58,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALNTL6
15,97813505,SIDM00499,SIDG09786,1585,5.87,21.33,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GALT
15,97813506,SIDM00499,SIDG09787,1619,15.17,55.11,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAMT
15,97813508,SIDM00499,SIDG09790,1910,2.02,7.34,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAN
15,97813509,SIDM00499,SIDG09791,43267,140.54,510.58,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GANAB
15,97813510,SIDM00499,SIDG09792,455,0.68,2.47,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GANC
15,97813511,SIDM00499,SIDG09793,26,0.2,0.73,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAP43
15,97813512,SIDM00499,SIDG09794,179423,982.83,3570.63,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAPDH
15,97813577,SIDM00499,SIDG09862,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAPT
15,97813578,SIDM00499,SIDG09863,5900,7.07,25.69,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAPVD1
15,97813579,SIDM00499,SIDG09864,2565,20.47,74.37,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAR1
15,97813580,SIDM00499,SIDG09865,193,0.42,1.53,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAREM1
15,97813581,SIDM00499,SIDG09866,812,2.23,8.1,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAREM2
15,97813582,SIDM00499,SIDG09867,568,0.96,3.49,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GARNL3
15,97813583,SIDM00499,SIDG09868,17390,68.39,248.46,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GARS1
15,97813585,SIDM00499,SIDG09870,14136,29.78,108.19,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GART
15,97813586,SIDM00499,SIDG09871,19,0.11,0.4,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAS1
15,97813588,SIDM00499,SIDG09873,1233,5.71,20.74,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAS2
15,97813589,SIDM00499,SIDG09874,1651,6.02,21.87,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAS2L1
15,97813593,SIDM00499,SIDG09878,4177,10.03,36.44,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAS2L3
15,97813594,SIDM00499,SIDG09879,16395,73.73,267.86,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAS5
15,97813596,SIDM00499,SIDG09881,1194,3.25,11.81,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAS6
15,97813597,SIDM00499,SIDG09882,4814,10.97,39.85,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAS6-AS1
15,97813598,SIDM00499,SIDG09883,13,0.11,0.4,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAS6-DT
15,97813599,SIDM00499,SIDG09884,4,0.01,0.04,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAS7
15,97813600,SIDM00499,SIDG09885,2958,8.6,31.24,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GAS8
15,97813602,SIDM00499,SIDG09887,36,0.21,0.76,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GASAL1
15,97813604,SIDM00499,SIDG09889,4,0.04,0.15,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GATA1
15,97813605,SIDM00499,SIDG09890,7149,26.18,95.11,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GATA2
15,97813606,SIDM00499,SIDG09891,2394,17.12,62.2,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GATA2-AS1
15,97813607,SIDM00499,SIDG09892,1519,7.62,27.68,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GATA3
15,97813608,SIDM00499,SIDG09893,99,0.73,2.65,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GATA3-AS1
15,97813609,SIDM00499,SIDG09894,5,0.02,0.07,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GATA4
15,97813610,SIDM00499,SIDG09895,7,0.04,0.15,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GATA5
15,97813611,SIDM00499,SIDG09896,504,2.09,7.59,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GATA6
15,97813612,SIDM00499,SIDG09897,79,0.71,2.58,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GATA6-AS1
15,97813613,SIDM00499,SIDG09898,5130,17.48,63.51,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GATAD1
15,97813614,SIDM00499,SIDG09899,6606,14.78,53.7,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GATAD2A
15,97813615,SIDM00499,SIDG09900,6421,14.02,50.93,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GATAD2B
15,97813616,SIDM00499,SIDG09901,2224,3.09,11.23,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GATB
15,97813617,SIDM00499,SIDG09902,3056,11.28,40.98,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GATC
15,97813618,SIDM00499,SIDG09903,4308,12.77,46.39,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GATD1
15,97813619,SIDM00499,SIDG09904,69,0.36,1.31,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GATD3A
15,97813620,SIDM00499,SIDG09905,376,1.98,7.19,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GATD3B
15,97813621,SIDM00499,SIDG09906,29,0.07,0.25,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GATM
15,97813622,SIDM00499,SIDG09908,5269,23.59,85.7,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GBA
15,97813623,SIDM00499,SIDG09909,7434,25.27,91.81,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GBA2
15,97813625,SIDM00499,SIDG09911,1407,6.28,22.82,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GBAP1
15,97813626,SIDM00499,SIDG09914,2647,8.36,30.37,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GBE1
15,97813627,SIDM00499,SIDG09915,11741,28.87,104.89,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GBF1
15,97813628,SIDM00499,SIDG09916,6,0.03,0.11,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GBGT1
15,97813629,SIDM00499,SIDG09917,24,0.08,0.29,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GBP1
15,97813631,SIDM00499,SIDG09919,22,0.06,0.22,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GBP2
15,97813632,SIDM00499,SIDG09920,3,0.01,0.04,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GBP3
15,97813633,SIDM00499,SIDG09921,38,0.1,0.36,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GBP4
15,97813634,SIDM00499,SIDG09922,18,0.04,0.15,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GBP5
15,97813635,SIDM00499,SIDG09923,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GBP6
15,97813638,SIDM00499,SIDG09926,2,0.01,0.04,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GBX2
15,97813640,SIDM00499,SIDG09928,1187,5.29,19.22,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GCA
15,97813641,SIDM00499,SIDG09930,1994,15.48,56.24,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GCAT
15,97813642,SIDM00499,SIDG09932,2808,9.19,33.39,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GCC1
15,97813643,SIDM00499,SIDG09933,3853,4.74,17.22,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GCC2
15,97813645,SIDM00499,SIDG09935,1796,7.09,25.76,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GCDH
15,97813646,SIDM00499,SIDG09937,3162,9.45,34.33,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GCFC2
15,97813647,SIDM00499,SIDG09938,46,0.31,1.13,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GCG
15,97813649,SIDM00499,SIDG09940,3565,19.73,71.68,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GCH1
15,97813650,SIDM00499,SIDG09941,1091,11.64,42.29,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,GCHFR
